Feature,Importance,model
feature_11,0.0,OS Scan_feature_importance_0.5_30
feature_110,0.0,OS Scan_feature_importance_0.5_30
feature_8,0.0,OS Scan_feature_importance_0.5_30
feature_111,0.0,OS Scan_feature_importance_0.5_30
feature_90,0.0,OS Scan_feature_importance_0.5_30
feature_21,0.0,OS Scan_feature_importance_0.5_30
feature_101,0.0,OS Scan_feature_importance_0.5_30
feature_64,0.0,OS Scan_feature_importance_0.5_30
feature_63,0.0,OS Scan_feature_importance_0.5_30
feature_61,0.0,OS Scan_feature_importance_0.5_30
feature_114,0.0,OS Scan_feature_importance_0.5_30
feature_53,0.0,OS Scan_feature_importance_0.5_30
feature_83,0.0,OS Scan_feature_importance_0.5_30
feature_46,0.0,OS Scan_feature_importance_0.5_30
feature_44,0.0,OS Scan_feature_importance_0.5_30
feature_86,0.0,OS Scan_feature_importance_0.5_30
feature_39,0.0,OS Scan_feature_importance_0.5_30
feature_87,0.0,OS Scan_feature_importance_0.5_30
feature_89,0.0,OS Scan_feature_importance_0.5_30
feature_92,0.0,OS Scan_feature_importance_0.5_30
feature_94,0.0,OS Scan_feature_importance_0.5_30
feature_100,0.0,OS Scan_feature_importance_0.5_30
feature_115,0.0,OS Scan_feature_importance_0.5_30
feature_112,0.1710888169076486,OS Scan_feature_importance_0.5_50
feature_84,0.1621952349187992,OS Scan_feature_importance_0.5_50
feature_105,0.1306419185297452,OS Scan_feature_importance_0.5_50
feature_91,0.1015396623319296,OS Scan_feature_importance_0.5_50
feature_98,0.0966211912157081,OS Scan_feature_importance_0.5_50
feature_55,0.0673916286438169,OS Scan_feature_importance_0.5_50
feature_42,0.0386021151182618,OS Scan_feature_importance_0.5_50
feature_62,0.0385707361705982,OS Scan_feature_importance_0.5_50
feature_48,0.0288887619531233,OS Scan_feature_importance_0.5_50
feature_56,0.0192672117511678,OS Scan_feature_importance_0.5_50
feature_34,0.0192196055088901,OS Scan_feature_importance_0.5_50
feature_49,0.0191834947380602,OS Scan_feature_importance_0.5_50
feature_31,0.0191306449351511,OS Scan_feature_importance_0.5_50
feature_41,0.0097169446240276,OS Scan_feature_importance_0.5_50
feature_95,0.0097076154330983,OS Scan_feature_importance_0.5_50
feature_35,0.0096658296600422,OS Scan_feature_importance_0.5_50
feature_102,0.0096618586846068,OS Scan_feature_importance_0.5_50
feature_72,0.0095978526852334,OS Scan_feature_importance_0.5_50
feature_85,0.0095635915258403,OS Scan_feature_importance_0.5_50
feature_38,0.0095201423792623,OS Scan_feature_importance_0.5_50
feature_99,0.0095171534836701,OS Scan_feature_importance_0.5_50
feature_45,0.0094441987815492,OS Scan_feature_importance_0.5_50
feature_30,8.591670015121986e-05,OS Scan_feature_importance_0.5_50
feature_16,7.101846795862755e-05,OS Scan_feature_importance_0.5_50
feature_4,6.975873911812172e-05,OS Scan_feature_importance_0.5_50
feature_5,6.405619590840797e-05,OS Scan_feature_importance_0.5_50
feature_15,6.170450747474749e-05,OS Scan_feature_importance_0.5_50
feature_19,6.113895696831089e-05,OS Scan_feature_importance_0.5_50
feature_113,5.100270570027665e-05,OS Scan_feature_importance_0.5_50
feature_60,5.086370386216918e-05,OS Scan_feature_importance_0.5_50
feature_96,4.682415280560489e-05,OS Scan_feature_importance_0.5_50
feature_1,3.862335259686328e-05,OS Scan_feature_importance_0.5_50
feature_22,3.517824884264569e-05,OS Scan_feature_importance_0.5_50
feature_88,3.425898758811083e-05,OS Scan_feature_importance_0.5_50
feature_81,3.143442221913782e-05,OS Scan_feature_importance_0.5_50
feature_109,3.140470371950607e-05,OS Scan_feature_importance_0.5_50
feature_69,2.9507337687313785e-05,OS Scan_feature_importance_0.5_50
feature_110,2.6734225564596503e-05,OS Scan_feature_importance_0.5_50
feature_66,2.625594099063268e-05,OS Scan_feature_importance_0.5_50
feature_20,2.4219502060085146e-05,OS Scan_feature_importance_0.5_50
feature_103,2.3589800621304724e-05,OS Scan_feature_importance_0.5_50
feature_28,2.2656880035006068e-05,OS Scan_feature_importance_0.5_50
feature_10,2.0146463274405623e-05,OS Scan_feature_importance_0.5_50
feature_76,1.911260994288535e-05,OS Scan_feature_importance_0.5_50
feature_75,1.830088344083221e-05,OS Scan_feature_importance_0.5_50
feature_26,1.7590093581166145e-05,OS Scan_feature_importance_0.5_50
feature_78,1.690702898398954e-05,OS Scan_feature_importance_0.5_50
feature_25,1.6336893892317917e-05,OS Scan_feature_importance_0.5_50
feature_80,1.55075697328822e-05,OS Scan_feature_importance_0.5_50
feature_82,1.3928249146967302e-05,OS Scan_feature_importance_0.5_50
feature_79,1.24916004768472e-05,OS Scan_feature_importance_0.5_50
feature_2,1.2037855334348975e-05,OS Scan_feature_importance_0.5_50
feature_24,1.2008353158457372e-05,OS Scan_feature_importance_0.5_50
feature_59,1.1783209287853356e-05,OS Scan_feature_importance_0.5_50
feature_97,1.1572976689062136e-05,OS Scan_feature_importance_0.5_50
feature_7,1.0991705988520486e-05,OS Scan_feature_importance_0.5_50
feature_27,1.0398299173090087e-05,OS Scan_feature_importance_0.5_50
feature_70,9.835173991420846e-06,OS Scan_feature_importance_0.5_50
feature_13,9.375706673090964e-06,OS Scan_feature_importance_0.5_50
feature_52,9.354484565517994e-06,OS Scan_feature_importance_0.5_50
feature_32,9.178976084602471e-06,OS Scan_feature_importance_0.5_50
feature_8,9.094173942428311e-06,OS Scan_feature_importance_0.5_50
feature_67,8.685053856030372e-06,OS Scan_feature_importance_0.5_50
feature_58,7.970564749400378e-06,OS Scan_feature_importance_0.5_50
feature_106,7.064547042429619e-06,OS Scan_feature_importance_0.5_50
feature_12,6.998765154288338e-06,OS Scan_feature_importance_0.5_50
feature_18,6.4507928225824645e-06,OS Scan_feature_importance_0.5_50
feature_68,5.219581943847041e-06,OS Scan_feature_importance_0.5_50
feature_77,4.611820033501982e-06,OS Scan_feature_importance_0.5_50
feature_17,4.451514492668917e-06,OS Scan_feature_importance_0.5_50
feature_73,4.450863349604823e-06,OS Scan_feature_importance_0.5_50
feature_74,4.389897226723041e-06,OS Scan_feature_importance_0.5_50
feature_36,4.344840419931312e-06,OS Scan_feature_importance_0.5_50
feature_37,4.165692936225417e-06,OS Scan_feature_importance_0.5_50
feature_47,3.746771116811413e-06,OS Scan_feature_importance_0.5_50
feature_50,3.3900156232978445e-06,OS Scan_feature_importance_0.5_50
feature_3,3.195126527792462e-06,OS Scan_feature_importance_0.5_50
feature_33,3.1175638161865154e-06,OS Scan_feature_importance_0.5_50
feature_54,3.113659316449465e-06,OS Scan_feature_importance_0.5_50
feature_9,2.9903843599552794e-06,OS Scan_feature_importance_0.5_50
feature_23,2.460527471822341e-06,OS Scan_feature_importance_0.5_50
feature_39,2.4053130485836e-06,OS Scan_feature_importance_0.5_50
feature_71,2.012064613073757e-06,OS Scan_feature_importance_0.5_50
feature_29,1.979757336977734e-06,OS Scan_feature_importance_0.5_50
feature_65,1.8149651316006925e-06,OS Scan_feature_importance_0.5_50
feature_6,1.709791949461194e-06,OS Scan_feature_importance_0.5_50
feature_104,1.5201916249749582e-06,OS Scan_feature_importance_0.5_50
feature_57,1.4649300904546613e-06,OS Scan_feature_importance_0.5_50
feature_111,1.1997379509029678e-06,OS Scan_feature_importance_0.5_50
feature_83,8.735383987549082e-07,OS Scan_feature_importance_0.5_50
feature_107,8.667657965011413e-07,OS Scan_feature_importance_0.5_50
feature_40,8.007299893121629e-07,OS Scan_feature_importance_0.5_50
feature_93,7.436176748843792e-07,OS Scan_feature_importance_0.5_50
feature_43,7.284367250656146e-07,OS Scan_feature_importance_0.5_50
feature_46,6.844724007661479e-07,OS Scan_feature_importance_0.5_50
feature_92,6.793961583480919e-07,OS Scan_feature_importance_0.5_50
feature_11,5.619244126128197e-07,OS Scan_feature_importance_0.5_50
feature_14,4.134899787536173e-07,OS Scan_feature_importance_0.5_50
feature_51,4.13074994486433e-07,OS Scan_feature_importance_0.5_50
feature_90,0.0,OS Scan_feature_importance_0.5_50
feature_94,0.0,OS Scan_feature_importance_0.5_50
feature_21,0.0,OS Scan_feature_importance_0.5_50
feature_100,0.0,OS Scan_feature_importance_0.5_50
feature_89,0.0,OS Scan_feature_importance_0.5_50
feature_87,0.0,OS Scan_feature_importance_0.5_50
feature_101,0.0,OS Scan_feature_importance_0.5_50
feature_86,0.0,OS Scan_feature_importance_0.5_50
feature_64,0.0,OS Scan_feature_importance_0.5_50
feature_63,0.0,OS Scan_feature_importance_0.5_50
feature_61,0.0,OS Scan_feature_importance_0.5_50
feature_114,0.0,OS Scan_feature_importance_0.5_50
feature_108,0.0,OS Scan_feature_importance_0.5_50
feature_44,0.0,OS Scan_feature_importance_0.5_50
feature_53,0.0,OS Scan_feature_importance_0.5_50
feature_115,0.0,OS Scan_feature_importance_0.5_50
feature_84,0.188302201254173,OS Scan_feature_importance_0.5_100
feature_105,0.1527159621074961,OS Scan_feature_importance_0.5_100
feature_112,0.1316161058033202,OS Scan_feature_importance_0.5_100
feature_98,0.1221515569630255,OS Scan_feature_importance_0.5_100
feature_91,0.1011067336783054,OS Scan_feature_importance_0.5_100
feature_55,0.0480764693916378,OS Scan_feature_importance_0.5_100
feature_42,0.0337258474419946,OS Scan_feature_importance_0.5_100
feature_62,0.0288982550159042,OS Scan_feature_importance_0.5_100
feature_35,0.0240854181105587,OS Scan_feature_importance_0.5_100
feature_56,0.0240127780479447,OS Scan_feature_importance_0.5_100
feature_48,0.0192663360969084,OS Scan_feature_importance_0.5_100
feature_41,0.0192604491830943,OS Scan_feature_importance_0.5_100
feature_34,0.0144373614565588,OS Scan_feature_importance_0.5_100
feature_49,0.0143670355543283,OS Scan_feature_importance_0.5_100
feature_99,0.0142972572484663,OS Scan_feature_importance_0.5_100
feature_63,0.0096889686182124,OS Scan_feature_importance_0.5_100
feature_31,0.0095882263059874,OS Scan_feature_importance_0.5_100
feature_95,0.0048559178241765,OS Scan_feature_importance_0.5_100
feature_72,0.004840525920856,OS Scan_feature_importance_0.5_100
feature_102,0.0048309293423034,OS Scan_feature_importance_0.5_100
feature_81,0.00481104078238,OS Scan_feature_importance_0.5_100
feature_16,0.0048081533073765,OS Scan_feature_importance_0.5_100
feature_109,0.0047976886897229,OS Scan_feature_importance_0.5_100
feature_85,0.0047832334406523,OS Scan_feature_importance_0.5_100
feature_38,0.0047805072520032,OS Scan_feature_importance_0.5_100
feature_45,0.0047406378102062,OS Scan_feature_importance_0.5_100
feature_4,7.331709133699529e-05,OS Scan_feature_importance_0.5_100
feature_1,5.994559897081434e-05,OS Scan_feature_importance_0.5_100
feature_19,5.279514702026365e-05,OS Scan_feature_importance_0.5_100
feature_5,5.093469191446517e-05,OS Scan_feature_importance_0.5_100
feature_66,4.957877327518603e-05,OS Scan_feature_importance_0.5_100
feature_30,4.561963990745797e-05,OS Scan_feature_importance_0.5_100
feature_22,4.4025706789737786e-05,OS Scan_feature_importance_0.5_100
feature_14,3.7637924194654615e-05,OS Scan_feature_importance_0.5_100
feature_25,3.723373330675137e-05,OS Scan_feature_importance_0.5_100
feature_15,3.5720061831663863e-05,OS Scan_feature_importance_0.5_100
feature_7,3.214495130805938e-05,OS Scan_feature_importance_0.5_100
feature_69,3.127712725956637e-05,OS Scan_feature_importance_0.5_100
feature_60,2.8735319195301116e-05,OS Scan_feature_importance_0.5_100
feature_12,2.7317956074956515e-05,OS Scan_feature_importance_0.5_100
feature_113,2.593709146049573e-05,OS Scan_feature_importance_0.5_100
feature_78,2.569378396635773e-05,OS Scan_feature_importance_0.5_100
feature_96,2.533403223925169e-05,OS Scan_feature_importance_0.5_100
feature_75,1.9759902211675637e-05,OS Scan_feature_importance_0.5_100
feature_80,1.9433653412376765e-05,OS Scan_feature_importance_0.5_100
feature_20,1.9255123165190765e-05,OS Scan_feature_importance_0.5_100
feature_106,1.8468392057202285e-05,OS Scan_feature_importance_0.5_100
feature_76,1.7258900835684222e-05,OS Scan_feature_importance_0.5_100
feature_88,1.7129493794055417e-05,OS Scan_feature_importance_0.5_100
feature_27,1.6695823887882293e-05,OS Scan_feature_importance_0.5_100
feature_28,1.653833328618801e-05,OS Scan_feature_importance_0.5_100
feature_103,1.6109426286845546e-05,OS Scan_feature_importance_0.5_100
feature_110,1.5666711996483207e-05,OS Scan_feature_importance_0.5_100
feature_79,1.5617540897319e-05,OS Scan_feature_importance_0.5_100
feature_26,1.5591104160557834e-05,OS Scan_feature_importance_0.5_100
feature_8,1.4714968955071667e-05,OS Scan_feature_importance_0.5_100
feature_10,1.3777574457779457e-05,OS Scan_feature_importance_0.5_100
feature_54,1.345079005016516e-05,OS Scan_feature_importance_0.5_100
feature_74,1.2213562402303925e-05,OS Scan_feature_importance_0.5_100
feature_13,1.1449066324244784e-05,OS Scan_feature_importance_0.5_100
feature_70,1.107190296870414e-05,OS Scan_feature_importance_0.5_100
feature_59,1.1068864482863696e-05,OS Scan_feature_importance_0.5_100
feature_67,1.0825330254423254e-05,OS Scan_feature_importance_0.5_100
feature_2,1.0282692099912876e-05,OS Scan_feature_importance_0.5_100
feature_89,9.372252461166084e-06,OS Scan_feature_importance_0.5_100
feature_11,9.046482663139124e-06,OS Scan_feature_importance_0.5_100
feature_29,8.620867746759778e-06,OS Scan_feature_importance_0.5_100
feature_17,8.44045125763627e-06,OS Scan_feature_importance_0.5_100
feature_68,7.88728862758881e-06,OS Scan_feature_importance_0.5_100
feature_82,7.560676903901155e-06,OS Scan_feature_importance_0.5_100
feature_73,7.210372234267175e-06,OS Scan_feature_importance_0.5_100
feature_18,6.344399618352257e-06,OS Scan_feature_importance_0.5_100
feature_58,6.084266118295315e-06,OS Scan_feature_importance_0.5_100
feature_24,6.004176579228688e-06,OS Scan_feature_importance_0.5_100
feature_71,5.989015799146327e-06,OS Scan_feature_importance_0.5_100
feature_97,5.78648834453107e-06,OS Scan_feature_importance_0.5_100
feature_52,5.505585880100007e-06,OS Scan_feature_importance_0.5_100
feature_36,5.197446210636082e-06,OS Scan_feature_importance_0.5_100
feature_32,5.069854695778786e-06,OS Scan_feature_importance_0.5_100
feature_77,4.55557273471505e-06,OS Scan_feature_importance_0.5_100
feature_23,3.947704381280927e-06,OS Scan_feature_importance_0.5_100
feature_47,3.788487370992104e-06,OS Scan_feature_importance_0.5_100
feature_92,3.502040905983715e-06,OS Scan_feature_importance_0.5_100
feature_57,3.069883158316984e-06,OS Scan_feature_importance_0.5_100
feature_37,3.01982348817596e-06,OS Scan_feature_importance_0.5_100
feature_64,2.667436753462673e-06,OS Scan_feature_importance_0.5_100
feature_39,2.4018459342101205e-06,OS Scan_feature_importance_0.5_100
feature_61,2.391884269201238e-06,OS Scan_feature_importance_0.5_100
feature_9,2.2159663897349963e-06,OS Scan_feature_importance_0.5_100
feature_33,2.132844102106718e-06,OS Scan_feature_importance_0.5_100
feature_50,2.057132396478824e-06,OS Scan_feature_importance_0.5_100
feature_3,1.898360775616735e-06,OS Scan_feature_importance_0.5_100
feature_6,1.630053001602974e-06,OS Scan_feature_importance_0.5_100
feature_53,1.5943033227051093e-06,OS Scan_feature_importance_0.5_100
feature_46,1.4893497992959385e-06,OS Scan_feature_importance_0.5_100
feature_104,1.0624160840874126e-06,OS Scan_feature_importance_0.5_100
feature_65,1.05694771704482e-06,OS Scan_feature_importance_0.5_100
feature_90,8.850338213420253e-07,OS Scan_feature_importance_0.5_100
feature_40,8.762568251026456e-07,OS Scan_feature_importance_0.5_100
feature_51,8.070199633346927e-07,OS Scan_feature_importance_0.5_100
feature_43,7.975199606030009e-07,OS Scan_feature_importance_0.5_100
feature_44,6.651153425061228e-07,OS Scan_feature_importance_0.5_100
feature_111,5.99868975451484e-07,OS Scan_feature_importance_0.5_100
feature_83,4.367691993774542e-07,OS Scan_feature_importance_0.5_100
feature_107,4.333828982505708e-07,OS Scan_feature_importance_0.5_100
feature_93,3.718088374421897e-07,OS Scan_feature_importance_0.5_100
feature_21,3.011108180014817e-07,OS Scan_feature_importance_0.5_100
feature_101,0.0,OS Scan_feature_importance_0.5_100
feature_100,0.0,OS Scan_feature_importance_0.5_100
feature_94,0.0,OS Scan_feature_importance_0.5_100
feature_87,0.0,OS Scan_feature_importance_0.5_100
feature_108,0.0,OS Scan_feature_importance_0.5_100
feature_86,0.0,OS Scan_feature_importance_0.5_100
feature_114,0.0,OS Scan_feature_importance_0.5_100
feature_115,0.0,OS Scan_feature_importance_0.5_100
feature_112,0.1740097731029764,OS Scan_feature_importance_0.75_30
feature_105,0.1490963027227238,OS Scan_feature_importance_0.75_30
feature_84,0.1349539618266222,OS Scan_feature_importance_0.75_30
feature_98,0.1187795755690769,OS Scan_feature_importance_0.75_30
feature_91,0.0879077160083252,OS Scan_feature_importance_0.75_30
feature_42,0.0478083465602514,OS Scan_feature_importance_0.75_30
feature_99,0.0477297154175394,OS Scan_feature_importance_0.75_30
feature_62,0.0319649439616197,OS Scan_feature_importance_0.75_30
feature_34,0.0318096789118019,OS Scan_feature_importance_0.75_30
feature_55,0.0317729180142846,OS Scan_feature_importance_0.75_30
feature_31,0.0316222673729103,OS Scan_feature_importance_0.75_30
feature_35,0.0159326665738972,OS Scan_feature_importance_0.75_30
feature_95,0.0159129519722606,OS Scan_feature_importance_0.75_30
feature_56,0.0158975263609576,OS Scan_feature_importance_0.75_30
feature_48,0.0158857070928297,OS Scan_feature_importance_0.75_30
feature_102,0.0158560373600534,OS Scan_feature_importance_0.75_30
feature_49,0.0158397748207813,OS Scan_feature_importance_0.75_30
feature_72,0.0157229792739399,OS Scan_feature_importance_0.75_30
feature_41,0.0001307053990617,OS Scan_feature_importance_0.75_30
feature_5,0.0001007380965782,OS Scan_feature_importance_0.75_30
feature_113,9.671288979179374e-05,OS Scan_feature_importance_0.75_30
feature_25,8.987273160138765e-05,OS Scan_feature_importance_0.75_30
feature_16,8.73928134904417e-05,OS Scan_feature_importance_0.75_30
feature_4,8.665956129507635e-05,OS Scan_feature_importance_0.75_30
feature_3,8.108058278772775e-05,OS Scan_feature_importance_0.75_30
feature_69,7.101854982191405e-05,OS Scan_feature_importance_0.75_30
feature_15,6.389513923296658e-05,OS Scan_feature_importance_0.75_30
feature_38,6.106429881269504e-05,OS Scan_feature_importance_0.75_30
feature_8,6.095277284190655e-05,OS Scan_feature_importance_0.75_30
feature_30,4.177009876852536e-05,OS Scan_feature_importance_0.75_30
feature_66,3.815119693990911e-05,OS Scan_feature_importance_0.75_30
feature_23,3.791065851165031e-05,OS Scan_feature_importance_0.75_30
feature_75,3.640035147034994e-05,OS Scan_feature_importance_0.75_30
feature_88,3.2176473099146405e-05,OS Scan_feature_importance_0.75_30
feature_22,2.801125527789462e-05,OS Scan_feature_importance_0.75_30
feature_19,2.759882954959425e-05,OS Scan_feature_importance_0.75_30
feature_67,2.049464149143391e-05,OS Scan_feature_importance_0.75_30
feature_12,2.0207659029173767e-05,OS Scan_feature_importance_0.75_30
feature_96,1.82999388973726e-05,OS Scan_feature_importance_0.75_30
feature_59,1.7847489162667664e-05,OS Scan_feature_importance_0.75_30
feature_65,1.288339956569554e-05,OS Scan_feature_importance_0.75_30
feature_40,1.2014295867737911e-05,OS Scan_feature_importance_0.75_30
feature_28,1.155779393198125e-05,OS Scan_feature_importance_0.75_30
feature_104,1.0348804395056825e-05,OS Scan_feature_importance_0.75_30
feature_89,1.0257304246031484e-05,OS Scan_feature_importance_0.75_30
feature_82,9.231204314835977e-06,OS Scan_feature_importance_0.75_30
feature_32,9.107149832034882e-06,OS Scan_feature_importance_0.75_30
feature_29,9.057722002882045e-06,OS Scan_feature_importance_0.75_30
feature_79,8.600266531920296e-06,OS Scan_feature_importance_0.75_30
feature_52,7.742816974019966e-06,OS Scan_feature_importance_0.75_30
feature_77,7.644777934664174e-06,OS Scan_feature_importance_0.75_30
feature_1,7.522233079945503e-06,OS Scan_feature_importance_0.75_30
feature_92,7.085210387499644e-06,OS Scan_feature_importance_0.75_30
feature_7,6.54223211216676e-06,OS Scan_feature_importance_0.75_30
feature_46,6.298592900051608e-06,OS Scan_feature_importance_0.75_30
feature_68,6.294375662561753e-06,OS Scan_feature_importance_0.75_30
feature_81,6.178017048887214e-06,OS Scan_feature_importance_0.75_30
feature_61,5.464714574399236e-06,OS Scan_feature_importance_0.75_30
feature_80,5.460455339723722e-06,OS Scan_feature_importance_0.75_30
feature_43,5.309940045747545e-06,OS Scan_feature_importance_0.75_30
feature_50,5.147714838414975e-06,OS Scan_feature_importance_0.75_30
feature_58,4.747298108054996e-06,OS Scan_feature_importance_0.75_30
feature_73,4.724059029713881e-06,OS Scan_feature_importance_0.75_30
feature_54,4.305512608961134e-06,OS Scan_feature_importance_0.75_30
feature_21,4.04430076466915e-06,OS Scan_feature_importance_0.75_30
feature_76,3.8751272265353e-06,OS Scan_feature_importance_0.75_30
feature_97,3.847999173499845e-06,OS Scan_feature_importance_0.75_30
feature_27,3.846272179910855e-06,OS Scan_feature_importance_0.75_30
feature_60,3.7299465870694175e-06,OS Scan_feature_importance_0.75_30
feature_36,3.2411100923702046e-06,OS Scan_feature_importance_0.75_30
feature_26,2.959704900923547e-06,OS Scan_feature_importance_0.75_30
feature_45,2.755191735205861e-06,OS Scan_feature_importance_0.75_30
feature_71,2.61659652919001e-06,OS Scan_feature_importance_0.75_30
feature_24,2.552757720699199e-06,OS Scan_feature_importance_0.75_30
feature_6,2.4476232056582537e-06,OS Scan_feature_importance_0.75_30
feature_57,2.2688720329770645e-06,OS Scan_feature_importance_0.75_30
feature_70,2.1882769990017305e-06,OS Scan_feature_importance_0.75_30
feature_14,2.107465844962307e-06,OS Scan_feature_importance_0.75_30
feature_18,2.0294833838529933e-06,OS Scan_feature_importance_0.75_30
feature_39,2.0244738795696047e-06,OS Scan_feature_importance_0.75_30
feature_44,2.0089866239405704e-06,OS Scan_feature_importance_0.75_30
feature_20,1.921648350444091e-06,OS Scan_feature_importance_0.75_30
feature_47,1.785277908985277e-06,OS Scan_feature_importance_0.75_30
feature_90,1.7516588741635072e-06,OS Scan_feature_importance_0.75_30
feature_13,1.2277550488828238e-06,OS Scan_feature_importance_0.75_30
feature_11,1.1895412158108637e-06,OS Scan_feature_importance_0.75_30
feature_9,1.1869870356167816e-06,OS Scan_feature_importance_0.75_30
feature_78,1.084003561771325e-06,OS Scan_feature_importance_0.75_30
feature_64,9.855189026676336e-07,OS Scan_feature_importance_0.75_30
feature_101,9.334907566743704e-07,OS Scan_feature_importance_0.75_30
feature_53,9.304426235913528e-07,OS Scan_feature_importance_0.75_30
feature_51,8.665649187483751e-07,OS Scan_feature_importance_0.75_30
feature_83,7.99863373668548e-07,OS Scan_feature_importance_0.75_30
feature_33,7.562965612746698e-07,OS Scan_feature_importance_0.75_30
feature_10,5.054962026032188e-07,OS Scan_feature_importance_0.75_30
feature_17,2.0102408582410266e-07,OS Scan_feature_importance_0.75_30
feature_93,0.0,OS Scan_feature_importance_0.75_30
feature_2,0.0,OS Scan_feature_importance_0.75_30
feature_111,0.0,OS Scan_feature_importance_0.75_30
feature_110,0.0,OS Scan_feature_importance_0.75_30
feature_109,0.0,OS Scan_feature_importance_0.75_30
feature_108,0.0,OS Scan_feature_importance_0.75_30
feature_107,0.0,OS Scan_feature_importance_0.75_30
feature_114,0.0,OS Scan_feature_importance_0.75_30
feature_106,0.0,OS Scan_feature_importance_0.75_30
feature_63,0.0,OS Scan_feature_importance_0.75_30
feature_94,0.0,OS Scan_feature_importance_0.75_30
feature_74,0.0,OS Scan_feature_importance_0.75_30
feature_37,0.0,OS Scan_feature_importance_0.75_30
feature_103,0.0,OS Scan_feature_importance_0.75_30
feature_100,0.0,OS Scan_feature_importance_0.75_30
feature_85,0.0,OS Scan_feature_importance_0.75_30
feature_86,0.0,OS Scan_feature_importance_0.75_30
feature_87,0.0,OS Scan_feature_importance_0.75_30
feature_115,0.0,OS Scan_feature_importance_0.75_30
feature_112,0.166010424865925,OS Scan_feature_importance_0.75_50
feature_84,0.1521810963524628,OS Scan_feature_importance_0.75_50
feature_105,0.1502317522644705,OS Scan_feature_importance_0.75_50
feature_98,0.1216381902080709,OS Scan_feature_importance_0.75_50
feature_91,0.0937061005371579,OS Scan_feature_importance_0.75_50
feature_42,0.038273664228397,OS Scan_feature_importance_0.75_50
feature_55,0.0381777514266173,OS Scan_feature_importance_0.75_50
feature_48,0.0381247859205854,OS Scan_feature_importance_0.75_50
feature_34,0.0286604486451728,OS Scan_feature_importance_0.75_50
feature_99,0.0286378292505236,OS Scan_feature_importance_0.75_50
feature_62,0.019186466990257,OS Scan_feature_importance_0.75_50
feature_56,0.0191141412310525,OS Scan_feature_importance_0.75_50
feature_49,0.0190226314813745,OS Scan_feature_importance_0.75_50
feature_31,0.0189963214516683,OS Scan_feature_importance_0.75_50
feature_41,0.0095884371647227,OS Scan_feature_importance_0.75_50
feature_85,0.0095628890325017,OS Scan_feature_importance_0.75_50
feature_35,0.0095601031867535,OS Scan_feature_importance_0.75_50
feature_95,0.0095513692249121,OS Scan_feature_importance_0.75_50
feature_63,0.009518126800532,OS Scan_feature_importance_0.75_50
feature_102,0.0095149644854021,OS Scan_feature_importance_0.75_50
feature_72,0.0094621057340785,OS Scan_feature_importance_0.75_50
feature_5,0.0001218245016058,OS Scan_feature_importance_0.75_50
feature_16,8.475204229552006e-05,OS Scan_feature_importance_0.75_50
feature_4,8.052295468937862e-05,OS Scan_feature_importance_0.75_50
feature_15,7.433370503740443e-05,OS Scan_feature_importance_0.75_50
feature_25,6.296694493216829e-05,OS Scan_feature_importance_0.75_50
feature_113,5.802773387507627e-05,OS Scan_feature_importance_0.75_50
feature_3,5.046107594280991e-05,OS Scan_feature_importance_0.75_50
feature_8,4.802754478990464e-05,OS Scan_feature_importance_0.75_50
feature_69,4.484058907058919e-05,OS Scan_feature_importance_0.75_50
feature_30,3.97584948928879e-05,OS Scan_feature_importance_0.75_50
feature_1,3.7548741840962907e-05,OS Scan_feature_importance_0.75_50
feature_38,3.663857928761703e-05,OS Scan_feature_importance_0.75_50
feature_67,3.6321261959065205e-05,OS Scan_feature_importance_0.75_50
feature_75,2.9488393235221224e-05,OS Scan_feature_importance_0.75_50
feature_22,2.737789808110715e-05,OS Scan_feature_importance_0.75_50
feature_66,2.4755414532207957e-05,OS Scan_feature_importance_0.75_50
feature_20,2.3877234848877323e-05,OS Scan_feature_importance_0.75_50
feature_89,2.371303644224712e-05,OS Scan_feature_importance_0.75_50
feature_23,2.2746395106990188e-05,OS Scan_feature_importance_0.75_50
feature_28,2.2349565020970585e-05,OS Scan_feature_importance_0.75_50
feature_60,2.1541306014407573e-05,OS Scan_feature_importance_0.75_50
feature_88,2.1398531591214228e-05,OS Scan_feature_importance_0.75_50
feature_24,1.9273618789208868e-05,OS Scan_feature_importance_0.75_50
feature_29,1.910995999557527e-05,OS Scan_feature_importance_0.75_50
feature_19,1.9021765287367192e-05,OS Scan_feature_importance_0.75_50
feature_26,1.4719449105575e-05,OS Scan_feature_importance_0.75_50
feature_12,1.2526785977513923e-05,OS Scan_feature_importance_0.75_50
feature_59,1.2074480562758503e-05,OS Scan_feature_importance_0.75_50
feature_96,1.1383017696477089e-05,OS Scan_feature_importance_0.75_50
feature_79,1.0446638332770202e-05,OS Scan_feature_importance_0.75_50
feature_27,9.554917162565196e-06,OS Scan_feature_importance_0.75_50
feature_40,8.23325913034435e-06,OS Scan_feature_importance_0.75_50
feature_65,8.132903055872058e-06,OS Scan_feature_importance_0.75_50
feature_7,7.934840854089386e-06,OS Scan_feature_importance_0.75_50
feature_14,7.684761200002942e-06,OS Scan_feature_importance_0.75_50
feature_64,6.832397596450259e-06,OS Scan_feature_importance_0.75_50
feature_104,6.817375786479757e-06,OS Scan_feature_importance_0.75_50
feature_77,5.796029834959088e-06,OS Scan_feature_importance_0.75_50
feature_82,5.538722588901587e-06,OS Scan_feature_importance_0.75_50
