Feature,Importance
feature_1,0.34632073242449457
feature_14,0.09119840291331355
feature_12,0.060546388885985604
feature_26,0.05812077811101534
feature_29,0.05362105432030642
feature_11,0.036819296059045
feature_2,0.03299550323844319
feature_27,0.032425231861198625
feature_15,0.030642375562228315
feature_18,0.021512195857760225
feature_30,0.0188290627200697
feature_81,0.01657788541322184
feature_80,0.01499062199652256
feature_9,0.012768823145267859
feature_5,0.012555949479978347
feature_23,0.012532196526499916
feature_20,0.011712945426289176
feature_61,0.011667054604156759
feature_54,0.011306670604009177
feature_82,0.010681451391377272
feature_47,0.01005828048007759
feature_83,0.009214626317513862
feature_31,0.008817718278952296
feature_16,0.00741326871143524
feature_79,0.004489036264993532
feature_110,0.003774114392704733
feature_60,0.0034856803757118333
feature_13,0.0029353420194177127
feature_63,0.0027699266679014627
feature_62,0.0025323085906800895
feature_64,0.002200368338214828
feature_103,0.0021359545653723212
feature_65,0.0020357822582277147
feature_17,0.0019704053516840314
feature_28,0.0018870743933022285
feature_10,0.0016301912119336159
feature_24,0.001601062810379923
feature_76,0.0015461663220494386
feature_8,0.0014185067179840363
feature_6,0.0013024602851847177
feature_66,0.0012254108064974785
feature_53,0.0012168078252300664
feature_59,0.00121406070512759
feature_56,0.0010293031448187586
feature_46,0.001018661122109464
feature_55,0.0009650416386424075
feature_49,0.0009463044475066522
feature_67,0.0009265837473177153
feature_21,0.0009086749729700376
feature_25,0.0008811942021797243
feature_106,0.0008526945353260321
feature_7,0.0008310574186177655
feature_57,0.0007719412837597784
feature_73,0.0007658420913629317
feature_89,0.0007498871716837964
feature_113,0.0007089273869513705
feature_35,0.0006922263890420817
feature_42,0.0006798405034397201
feature_3,0.0006537854085550466
feature_32,0.0006315747955006939
feature_39,0.0006267970630901842
feature_78,0.0006207417430882239
feature_70,0.0006091564935499851
feature_99,0.0006000744386413869
feature_22,0.0005579142536848014
feature_96,0.0005514551680190735
feature_85,0.0005377703011659876
feature_19,0.0005351671217970959
feature_33,0.0005282717174963812
feature_48,0.00041310517957255847
feature_58,0.00039797557060841323
feature_104,0.00038388605356998574
feature_50,0.00037761233679434853
feature_4,0.00035343549343447674
feature_77,0.0003037986761316372
feature_112,0.00028008198014884225
feature_92,0.00027491636441150124
feature_52,0.00026976054023872915
feature_36,0.0002633925701433624
feature_40,0.0002501405651392413
feature_41,0.00024072621191322603
feature_43,0.0002129953772230181
feature_34,0.00021097216352047139
feature_105,0.00018507675760396047
feature_98,0.00016584718091615754
feature_84,0.00015880162285255051
feature_111,0.00015047611471339544
feature_114,0.00012779027860074
feature_91,0.00011550617324698675
feature_51,0.00010894168693106047
feature_100,9.960975945880124e-05
feature_97,9.837883190964133e-05
feature_90,9.347380469361632e-05
feature_107,6.48716153746864e-05
feature_38,5.7686119833841705e-05
feature_44,5.2628293340195855e-05
feature_45,4.869527148456509e-05
feature_74,4.523376642883377e-05
feature_37,4.3333736808753584e-05
feature_93,4.328048612176841e-05
feature_71,4.002942442802654e-05
feature_68,3.537117905166023e-05
feature_86,2.836728767503776e-05
feature_75,2.199195665453868e-05
feature_109,1.9488829999040062e-05
feature_108,1.7923900458960286e-05
feature_101,1.6903453538579e-05
feature_116,1.2000991018898616e-05
feature_88,1.1414724565457588e-05
feature_95,1.1386753140844676e-05
feature_102,5.637091853497203e-06
feature_115,2.941172250642075e-06
feature_87,2.147614065988342e-06
feature_69,8.777556192288475e-07
feature_72,6.702978278358037e-07
feature_94,3.5419260557765286e-07
