Feature,Importance
feature_1,0.3289493638461013
feature_14,0.1207703425866192
feature_12,0.0796053661724949
feature_26,0.0749351978408072
feature_11,0.03895799272322242
feature_27,0.02968568299864411
feature_29,0.027995054196131124
feature_30,0.02676553676103755
feature_5,0.020564478314696568
feature_81,0.020023075116584695
feature_9,0.019555845794452402
feature_23,0.01903692036915807
feature_2,0.01889584464274822
feature_54,0.017597029377541498
feature_18,0.017420357914628926
feature_82,0.01691330656266202
feature_47,0.01614605105561199
feature_15,0.010024555146369294
feature_80,0.010003041812592832
feature_16,0.009010685237073428
feature_31,0.007208059300071245
feature_28,0.00546535618443954
feature_60,0.003456598785550908
feature_79,0.003412080010278176
feature_63,0.00340176676057991
feature_62,0.0030148991380142165
feature_17,0.00290708284703408
feature_61,0.00286544209855613
feature_13,0.002398144224255811
feature_76,0.0022906806628567858
feature_25,0.00218640849942234
feature_64,0.002060475697471936
feature_21,0.0019537477628832336
feature_110,0.0017417665741477674
feature_8,0.0017411894915068781
feature_65,0.001655717548221102
feature_55,0.0015438514708094265
feature_6,0.0014941342573012843
feature_66,0.0013628387069167607
feature_10,0.001229399799716763
feature_56,0.0012169526199497438
feature_103,0.0011952886284107554
feature_53,0.0010633288948376318
feature_35,0.0008854108393810536
feature_46,0.0008762628945900452
feature_106,0.0007757249691317575
feature_113,0.0007606930940859015
feature_52,0.0007282039387055615
feature_89,0.0007270372908813927
feature_67,0.0007059146124060108
feature_32,0.0006916683121951314
feature_3,0.0006870184714494864
feature_99,0.0006845684342377344
feature_22,0.0006613769474841288
feature_20,0.0006600885461187204
feature_73,0.0006357975740408319
feature_24,0.0006273066684130201
feature_49,0.0006001007435026357
feature_70,0.0005839548103132233
feature_59,0.0005682052608773813
feature_57,0.0005239008979310727
feature_39,0.0005196030079799058
feature_96,0.0004694131431223301
feature_42,0.0004536077224632958
feature_19,0.00041761173729395746
feature_40,0.00041319734101893083
feature_48,0.00035180701683250597
feature_7,0.0003472556250719632
feature_112,0.0002884850541235328
feature_4,0.00026912589590475023
feature_50,0.0002509622791240152
feature_105,0.00024841090967519456
feature_92,0.0002457526622652636
feature_111,0.00024140149432485926
feature_41,0.0002233947574930576
feature_98,0.00020005367524737565
feature_78,0.0001994045682842435
feature_107,0.00018725751187550945
feature_51,0.00018535447133304043
feature_85,0.00018230432151787718
feature_34,0.00018115168895739325
feature_43,0.00015637396545445641
feature_77,0.00013658516681635708
feature_91,0.00013179706453370137
feature_36,0.00012796093235386638
feature_100,0.00012466497928162345
feature_58,0.000123003048572897
feature_84,0.00012230391015184106
feature_33,0.00011078284454417436
feature_104,8.915449291250163e-05
feature_45,8.414812177904092e-05
feature_38,8.060181631366278e-05
feature_97,6.759243670790576e-05
feature_114,6.443327051058421e-05
feature_74,5.627940956980849e-05
feature_83,5.4701623022182405e-05
feature_44,5.200263793569013e-05
feature_71,4.763561426009767e-05
feature_93,4.736540853407461e-05
feature_90,4.475339886236373e-05
feature_37,4.2213907846521805e-05
feature_68,4.119268452893452e-05
feature_101,3.9761697173566755e-05
feature_116,3.503628218172185e-05
feature_87,2.9507869683516226e-05
feature_95,2.6061220128334292e-05
feature_109,2.1102432306399014e-05
feature_86,1.3803810928941015e-05
feature_102,1.295703336700695e-05
feature_115,1.1211557838070682e-05
feature_88,9.41548658865304e-06
feature_72,6.3692300674238145e-06
feature_75,5.27936261310429e-06
feature_94,4.219660566693717e-06
feature_69,0.0
feature_108,0.0
