Feature,Importance
feature_80,0.12215112918069537
feature_13,0.10295544910986612
feature_15,0.06734694311912155
feature_78,0.06392987278610181
feature_59,0.061617340587095656
feature_28,0.05852249368049078
feature_79,0.055268694108108925
feature_109,0.05308884870216922
feature_63,0.03963127015677839
feature_27,0.026285267033281035
feature_49,0.02273401011317084
feature_61,0.02051448704174784
feature_54,0.020346086606144415
feature_30,0.020286725169639037
feature_60,0.01966031815017774
feature_112,0.01815856859354354
feature_62,0.017432491602757335
feature_29,0.01597841010935409
feature_8,0.014165657496285034
feature_110,0.01296154001713601
feature_14,0.012829470697738007
feature_53,0.012472508023525201
feature_55,0.011668593078066933
feature_12,0.010421534452148872
feature_56,0.00953973630943122
feature_65,0.0075002724895511476
feature_113,0.007383470226874403
feature_9,0.007346636108721603
feature_11,0.006834207710722867
feature_24,0.006109297111031616
feature_41,0.005926657632515551
feature_47,0.005786585773883204
feature_6,0.005509977035807184
feature_21,0.005500755998524743
feature_40,0.005490500333627053
feature_42,0.0054476952177258285
feature_64,0.005271962628512994
feature_111,0.004988397577453295
feature_77,0.004021862026179333
feature_76,0.002895593493301578
feature_26,0.002821054248133195
feature_57,0.0019579119931879317
feature_5,0.0015304114328932514
feature_75,0.0014777967818478126
feature_58,0.0014468094579744187
feature_16,0.0013248117473740556
feature_102,0.001262741022723096
feature_52,0.0010540940086121388
feature_23,0.0010085384586500537
feature_1,0.0009712863799743139
feature_103,0.0007706821659993771
feature_10,0.0006619964678407334
feature_34,0.0006021678884017594
feature_105,0.0005669142611584958
feature_25,0.0005258148899850103
feature_104,0.0005250067671375396
feature_106,0.0005192130749570743
feature_20,0.00046980153395646275
feature_74,0.0004582693815111613
feature_4,0.00042489106180584196
feature_22,0.0004005557505976318
feature_35,0.00039114334157405316
feature_33,0.0003715780257539525
feature_38,0.00019132423874701005
feature_73,0.00017427599642022847
feature_7,0.00016268502605199748
feature_66,0.00015609053346811574
feature_45,0.00011642178240642656
feature_68,0.0001120781433590283
feature_19,0.00010684829387371274
feature_72,0.00010603662253193831
feature_95,0.00010543003182382111
feature_43,7.347882282344972e-05
feature_69,7.26841885361595e-05
feature_96,6.80838484960556e-05
feature_67,6.729352345491583e-05
feature_51,6.502083008791396e-05
feature_39,6.125377053901015e-05
feature_46,5.917028701203338e-05
feature_3,5.909784623195388e-05
feature_98,5.296877601183813e-05
feature_31,5.219877675605655e-05
feature_48,4.866210277082399e-05
feature_82,4.714636969600942e-05
feature_91,4.570500626954431e-05
feature_97,4.192813885297087e-05
feature_32,3.9918755534767656e-05
feature_84,3.961030780648833e-05
feature_92,3.612680436683826e-05
feature_99,3.197420940214e-05
feature_81,3.1858963033193554e-05
feature_83,3.0615647147376036e-05
feature_50,2.6751845176821624e-05
feature_2,2.6233431672080115e-05
feature_89,2.4595500765874992e-05
feature_37,2.399653706024634e-05
feature_44,2.185783722242572e-05
feature_90,2.0816242934878735e-05
feature_88,1.613235572990698e-05
feature_85,1.5450659871046476e-05
feature_36,1.4934102795291926e-05
feature_18,1.0452519872266542e-05
feature_17,9.91541209081486e-06
feature_71,7.2158516851151285e-06
feature_70,8.526285548380249e-07
feature_100,0.0
feature_101,0.0
feature_114,0.0
feature_86,0.0
feature_107,0.0
feature_108,0.0
feature_87,0.0
feature_94,0.0
feature_93,0.0
feature_115,0.0
