Feature,Importance
feature_1,0.3491938123774012
feature_14,0.06642796145511667
feature_15,0.04521793149928843
feature_12,0.045068553449596295
feature_30,0.041607470772886755
feature_29,0.0390092264126146
feature_27,0.0368304401142915
feature_26,0.03598310607181346
feature_2,0.03302001147150592
feature_11,0.031202731229838153
feature_20,0.02243718116873881
feature_18,0.02152620782390214
feature_47,0.01954699943360533
feature_81,0.018608009798951785
feature_5,0.01747253099905124
feature_80,0.013865252346364564
feature_9,0.012498685960136325
feature_24,0.01217966149626439
feature_61,0.011821540983483106
feature_82,0.010552264586984621
feature_16,0.008065238995432374
feature_110,0.0076287065404217055
feature_31,0.007104466864619053
feature_23,0.006932064808612242
feature_54,0.006354559542387364
feature_6,0.006072101976000273
feature_21,0.005822135203842635
feature_89,0.005642490642653537
feature_83,0.004718772404951939
feature_79,0.004091466075724423
feature_60,0.003766576577425503
feature_13,0.0033755259669048547
feature_63,0.002572228978014484
feature_64,0.0022641271305952875
feature_62,0.00212315206112225
feature_28,0.0020221111318577
feature_65,0.0019198967197156212
feature_76,0.0018983354353631478
feature_103,0.0017535930051785294
feature_66,0.0017153263099822993
feature_53,0.0015729526646668318
feature_55,0.00143590126287328
feature_10,0.0013407502027577003
feature_17,0.0013186808163960673
feature_56,0.0012291911793749636
feature_25,0.0012089784163127287
feature_8,0.0010682481507855567
feature_106,0.0009589066305754384
feature_59,0.0009547299756080778
feature_46,0.0009452716275351287
feature_49,0.0009120839113717126
feature_67,0.0007501698139258807
feature_57,0.0007157123032498787
feature_96,0.0007114557976096896
feature_73,0.0007078077996606518
feature_113,0.0006962878217791857
feature_85,0.0006949001372131269
feature_42,0.0006392612774172203
feature_78,0.000634095720796396
feature_32,0.0006333458885181978
feature_35,0.0006243316980357616
feature_22,0.0006233721904394927
feature_7,0.0006072561636528767
feature_70,0.0005968686268883329
feature_39,0.0005561097367715067
feature_48,0.000555873829287315
feature_3,0.0005458712352830085
feature_19,0.000508634795612567
feature_99,0.00044117407292149644
feature_33,0.0004221219203432293
feature_58,0.0004013262826064803
feature_4,0.00036694896125645857
feature_52,0.0003373352516099383
feature_104,0.00033197089124277317
feature_50,0.0003065216061354035
feature_92,0.00026643523239126946
feature_77,0.00026128520465121095
feature_112,0.00025241594136331616
feature_41,0.00022898235105498968
feature_34,0.00020589799327460202
feature_36,0.00019924530366158272
feature_40,0.00019547316341728742
feature_97,0.00019433281853728181
feature_43,0.00017030951420640952
feature_105,0.00016826837585512852
feature_98,0.00014238089462905438
feature_84,0.00013824811359766157
feature_111,0.00012042182207797644
feature_91,0.00010432226949993721
feature_107,9.97130776961723e-05
feature_90,9.319788401988196e-05
feature_114,8.357784110871972e-05
feature_51,8.301554442588117e-05
feature_74,8.108708286830482e-05
feature_100,7.933249940453507e-05
feature_44,7.313281025398469e-05
feature_38,6.642829345484523e-05
feature_45,5.6194732457890765e-05
feature_37,4.120973851698993e-05
feature_116,3.81395968611998e-05
feature_93,3.7453936532085676e-05
feature_71,3.313814345062482e-05
feature_68,3.2749541601869975e-05
feature_101,2.4917914589305947e-05
feature_109,2.4389043623657434e-05
feature_86,2.2900755274344213e-05
feature_102,2.0189472347805884e-05
feature_115,1.701419568939133e-05
feature_108,1.322228370952968e-05
feature_95,1.2837633851533503e-05
feature_94,1.2784210242206543e-05
feature_75,1.1734115577447015e-05
feature_88,1.1168005461334268e-05
feature_87,1.0985743687401382e-05
feature_69,2.812963284966274e-06
feature_72,1.749458635329981e-06
