Feature,Importance
feature_59,0.14070899892572827
feature_13,0.10350400055461058
feature_28,0.08190924883454112
feature_80,0.07958215939915005
feature_109,0.07135853997252063
feature_15,0.061902541656317873
feature_49,0.03781235754085084
feature_78,0.034975264962184026
feature_60,0.02439820713022851
feature_27,0.02324312672787063
feature_61,0.021159483581029762
feature_79,0.02073430710505425
feature_8,0.02038862252495107
feature_29,0.020021944762430417
feature_30,0.01802373192556412
feature_14,0.016727301040644967
feature_62,0.01654036415908779
feature_63,0.014624775474454557
feature_12,0.013808960206420619
feature_54,0.013080840880301493
feature_56,0.011289610194985446
feature_53,0.010936928495009216
feature_55,0.010518464058004036
feature_9,0.010296557977272162
feature_24,0.010154213263227744
feature_11,0.009675086069799345
feature_47,0.009461924267916763
feature_64,0.00926278962429547
feature_6,0.00908487147068277
feature_42,0.00903706157704646
feature_110,0.009028139148553353
feature_65,0.0083987875759812
feature_112,0.00825246117163045
feature_113,0.006971611174864499
feature_77,0.0041839468682367655
feature_111,0.003912609169303818
feature_102,0.002784546189276754
feature_10,0.0021608115382779304
feature_76,0.001714733593339531
feature_26,0.0014065552719256845
feature_104,0.0014022946657667981
feature_58,0.0013870178684131998
feature_57,0.0011830797127781916
feature_105,0.0011165443613418194
feature_5,0.0008456913785854226
feature_19,0.0008087843797703453
feature_82,0.0007939463943211296
feature_39,0.0007670190137319376
feature_7,0.0006796760238499671
feature_33,0.0006785657362550616
feature_21,0.0006729040139396557
feature_84,0.0006536176153376778
feature_32,0.0006454013003677982
feature_46,0.0005614756158335513
feature_25,0.0005074031665959208
feature_106,0.0005039924745860373
feature_103,0.0004916074334568941
feature_45,0.00045413252642176907
feature_52,0.0004269200422758886
feature_22,0.0002268989316026481
feature_2,0.00020480449409326194
feature_72,0.000164247319266271
feature_75,0.00016026310176441578
feature_66,0.00014046403948887962
feature_69,0.00012502211069456316
feature_4,0.00011503298467321847
feature_3,0.00011187816482013463
feature_41,0.00010391082405070833
feature_51,8.497211602506998e-05
feature_74,6.83433845058245e-05
feature_95,6.702570442704255e-05
feature_23,5.8194912038436234e-05
feature_31,5.4610197948097e-05
feature_38,5.340997508115156e-05
feature_20,5.3407492532447273e-05
feature_85,4.799714055585842e-05
feature_17,4.5179413750878816e-05
feature_44,4.319713073438964e-05
feature_98,4.315352010797189e-05
feature_36,4.060239992101009e-05
feature_48,3.4600908290640604e-05
feature_96,3.4507526723730956e-05
feature_81,3.316457885420991e-05
feature_50,3.05564067586468e-05
feature_91,3.054398136919245e-05
feature_92,2.7862186329550176e-05
feature_99,2.5186077951987224e-05
feature_88,1.8037758709575973e-05
feature_97,1.7343557371686944e-05
feature_18,1.4589607105810278e-05
feature_35,1.414300248968894e-05
feature_34,1.4131244846903033e-05
feature_89,1.3511935061906239e-05
feature_40,1.1231019548673174e-05
feature_1,1.0496200174769675e-05
feature_16,8.832589015881569e-06
feature_43,7.293313962246802e-06
feature_37,6.895741072804909e-06
feature_83,4.806244812059617e-06
feature_90,3.930014085170438e-06
feature_70,3.7978312313923526e-06
feature_73,2.723150506261607e-06
feature_67,2.230391197871029e-06
feature_71,4.095872470685973e-07
feature_94,0.0
feature_108,0.0
feature_107,0.0
feature_101,0.0
feature_100,0.0
feature_86,0.0
feature_93,0.0
feature_87,0.0
feature_68,0.0
feature_114,0.0
feature_115,0.0
