Feature,Importance
feature_59,0.11755210869393233
feature_28,0.09648679699519239
feature_13,0.09316127081315541
feature_80,0.07593884507306918
feature_109,0.07007123003152273
feature_15,0.06651777087712517
feature_79,0.051060906604126696
feature_63,0.0356571126482885
feature_78,0.03310288964864545
feature_27,0.02731676989769042
feature_49,0.02272795987323842
feature_30,0.021449484034206687
feature_61,0.02096668771650597
feature_54,0.01979806338572614
feature_60,0.019082787804156648
feature_29,0.018401993997821137
feature_14,0.013963055136496845
feature_112,0.01387100435293721
feature_8,0.013086948082681446
feature_62,0.012896296227828346
feature_53,0.012463412713855064
feature_55,0.011825577979794763
feature_12,0.010207076359903916
feature_64,0.008302934596342628
feature_56,0.007818590631231321
feature_110,0.006698317623474766
feature_9,0.006645461608261041
feature_11,0.006386739923513185
feature_113,0.0063716942913357565
feature_24,0.006100830634971832
feature_21,0.005863654340176142
feature_47,0.005783803715732974
feature_65,0.005559086736241888
feature_40,0.00546656478659871
feature_6,0.005452577418291011
feature_42,0.005430973453276574
feature_41,0.00530703012239071
feature_77,0.003861668154078279
feature_111,0.00381499836628755
feature_26,0.002165853271995305
feature_5,0.0017850308953790979
feature_57,0.0017814610545022968
feature_102,0.0017584037625813995
feature_10,0.0016603323065392727
feature_23,0.0015839595600998602
feature_58,0.0011964215290964357
feature_76,0.0011903365830182697
feature_104,0.0009473749661879788
feature_46,0.0009408364896777424
feature_20,0.0009251934342899766
feature_106,0.0008294167345517621
feature_48,0.0008225464802767117
feature_52,0.0007002899120394229
feature_105,0.0006993491911802482
feature_7,0.0005784053659874621
feature_19,0.0005526397324523369
feature_103,0.0005499781421257902
feature_98,0.0005474134297420877
feature_32,0.0004882563318311253
feature_82,0.00048446287968097196
feature_16,0.00047834328999753683
feature_39,0.00047198010936243257
feature_17,0.00044350585948867567
feature_84,0.00043693236292192137
feature_35,0.00042944629950015796
feature_33,0.00041085549916048634
feature_25,0.0003954188542709846
feature_45,0.0003052099305850332
feature_22,0.0002358869649828487
feature_1,0.0001765510653735914
feature_2,0.00013050649080811698
feature_75,0.00012165473258300287
feature_4,0.00010560566348003394
feature_72,0.00010278365589372165
feature_67,9.348537142083145e-05
feature_95,9.137463962905714e-05
feature_69,9.018476251773647e-05
feature_66,8.867435952897414e-05
feature_51,7.413008130816327e-05
feature_3,7.387951905769743e-05
feature_50,5.8413550749122046e-05
feature_96,5.4994671317705136e-05
feature_31,4.599113151980076e-05
feature_74,4.486301279622014e-05
feature_38,3.8640442008783764e-05
feature_91,3.705539120658131e-05
feature_88,3.678597122732158e-05
feature_81,3.536215177913369e-05
feature_85,3.122795768287924e-05
feature_36,2.8104492803987014e-05
feature_44,2.7739014656459308e-05
feature_99,2.6774241444368403e-05
feature_92,1.8696414186924404e-05
feature_34,1.82759391563947e-05
feature_18,1.6004588487939614e-05
feature_90,1.3603264113465476e-05
feature_97,1.1613478689031436e-05
feature_89,1.055503026602788e-05
feature_43,1.0429997250509923e-05
feature_37,6.784057314546418e-06
feature_83,6.286322096897685e-06
feature_73,3.6234555207963005e-06
feature_70,2.5827561651489374e-06
feature_71,2.4575234824115836e-07
feature_108,0.0
feature_101,0.0
feature_114,0.0
feature_107,0.0
feature_94,0.0
feature_100,0.0
feature_68,0.0
feature_93,0.0
feature_87,0.0
feature_86,0.0
feature_115,0.0
