Feature,Importance
feature_1,0.3381826289801928
feature_14,0.09138690881754595
feature_12,0.06012375521381813
feature_29,0.057593153336105624
feature_26,0.056496828399008964
feature_11,0.0353230218209968
feature_2,0.03322150959183108
feature_27,0.03307219051245265
feature_15,0.030225395498862478
feature_18,0.021742966225256045
feature_30,0.02131872554241286
feature_81,0.01725405704126124
feature_80,0.012935069136301568
feature_61,0.012747676037829137
feature_9,0.012478306382112041
feature_5,0.012360617137534134
feature_23,0.011973872770353586
feature_20,0.01178080948480668
feature_54,0.010870766998837718
feature_82,0.010298990302536556
feature_47,0.009862312842344878
feature_83,0.009008267894638378
feature_31,0.008872486126260811
feature_16,0.008831392479272072
feature_60,0.0041671156430703165
feature_79,0.0035555119152018864
feature_63,0.0033877201500727835
feature_110,0.0033296983319513803
feature_64,0.0029739327137513626
feature_13,0.0026266235390835753
feature_17,0.0023904333528580327
feature_62,0.0023363638115510665
feature_8,0.002160857142572266
feature_103,0.002048850916235067
feature_25,0.00180227299772677
feature_53,0.0016947386810560537
feature_76,0.0016396660313983387
feature_65,0.0016226002740852906
feature_28,0.0016179144707514992
feature_21,0.001574984777689743
feature_66,0.0015654812770037095
feature_57,0.0014984058349137032
feature_35,0.0014244435596979476
feature_56,0.0012269151105474931
feature_50,0.0011889382302594995
feature_106,0.0011555415728420606
feature_73,0.001080200780976517
feature_6,0.0010794784914008233
feature_41,0.0010789689103935954
feature_24,0.001069959352884789
feature_89,0.0010232903799410177
feature_10,0.0009198017613599424
feature_46,0.0008513595202633437
feature_3,0.0008137692371050273
feature_96,0.0007800053208970391
feature_55,0.0007753998547498066
feature_70,0.0007596189416228318
feature_104,0.0007474996589479056
feature_32,0.0007377700384208894
feature_48,0.0007121396555140635
feature_39,0.0007090278841108623
feature_67,0.0007037456370007202
feature_49,0.0006959447273020013
feature_42,0.0006738622115282766
feature_22,0.0006473073610663835
feature_99,0.0006132618144297841
feature_92,0.0005853901419118864
feature_7,0.000567355143709308
feature_113,0.0005063616215075447
feature_4,0.000389457076873744
feature_19,0.00038358796426991556
feature_59,0.0003735703575135052
feature_78,0.00034455900115177153
feature_34,0.0003390490097519537
feature_112,0.0003292119969763925
feature_52,0.0003277800429871881
feature_58,0.0003152154552520849
feature_77,0.0003008553613596106
feature_33,0.0002963231846139336
feature_40,0.00026289437892639027
feature_97,0.00025112118976244657
feature_51,0.00023233566436918314
feature_85,0.0002206199494952475
feature_105,0.00021684108936594862
feature_91,0.00019407036676541154
feature_98,0.00018696530805028825
feature_111,0.0001677821462197239
feature_107,0.000165636052771747
feature_36,0.00016037367716001256
feature_43,0.00015946088537011158
feature_84,0.00015672470898861826
feature_114,0.00011202885780549002
feature_45,9.898743240943751e-05
feature_44,9.224376100608602e-05
feature_38,8.71465081662204e-05
feature_90,8.620120738050392e-05
feature_74,7.686807335179974e-05
feature_95,7.57747951475271e-05
feature_37,5.903801612458287e-05
feature_93,5.808866760434653e-05
feature_68,5.454237301976985e-05
feature_101,4.7734052556095896e-05
feature_86,4.55507038369532e-05
feature_100,4.093600821393667e-05
feature_71,4.0706165191269415e-05
feature_116,3.722857309114081e-05
feature_94,3.4398478570533325e-05
feature_109,2.400595351644092e-05
feature_115,1.7688674404898907e-05
feature_87,1.6656322497623852e-05
feature_88,1.2302446370354362e-05
feature_108,1.0779856370040939e-05
feature_75,6.555795373284823e-06
feature_69,4.456607283071207e-06
feature_102,2.2307644866917193e-06
feature_72,1.1776842901509984e-06
