Feature,Importance
feature_1,0.3515387454286811
feature_14,0.05924087463345038
feature_12,0.05586803403951751
feature_15,0.04583890924820963
feature_29,0.03935920919544276
feature_27,0.03776241437857006
feature_30,0.0352910365457661
feature_26,0.035011023558856914
feature_2,0.03307601481538749
feature_11,0.030227050919845948
feature_20,0.022269873789236568
feature_18,0.02087621048766939
feature_81,0.019873669833730095
feature_47,0.019265928297207576
feature_5,0.017408062610451094
feature_80,0.013352457756148562
feature_9,0.011897827930225152
feature_61,0.011504494067801227
feature_24,0.01150147658393209
feature_82,0.010599948085103027
feature_16,0.010497328222220145
feature_110,0.007563880455222528
feature_31,0.007486658164492942
feature_23,0.006479627794888318
feature_6,0.00638857308546192
feature_21,0.0059985158601492845
feature_54,0.005966242653140556
feature_89,0.005679152906674137
feature_83,0.004667625668937665
feature_79,0.0034794854079281596
feature_28,0.0033581689494824596
feature_60,0.0033422491239549425
feature_13,0.0030700471979885776
feature_63,0.0030400365490356436
feature_76,0.002250634505450241
feature_62,0.002222841850431077
feature_65,0.0021355371424614327
feature_64,0.0019802625709915127
feature_103,0.0018320734982509963
feature_56,0.0016150177279891686
feature_113,0.0015738829675892374
feature_55,0.0015119568867866466
feature_53,0.0014984946529432023
feature_10,0.0014360128034281714
feature_17,0.0013525323419468732
feature_8,0.001239458464753105
feature_25,0.0012015661012427397
feature_66,0.0011078098581938222
feature_49,0.0008454405804755688
feature_46,0.000746212882452953
feature_67,0.0006999723286880646
feature_4,0.0006989814116866489
feature_96,0.0006646416374225924
feature_73,0.0006594800736129365
feature_32,0.0006509712562086165
feature_92,0.0006090243972134087
feature_22,0.0006062294986058211
feature_70,0.0005813471657968837
feature_59,0.000565229764968951
feature_57,0.0005646286483541532
feature_106,0.000561255122237395
feature_42,0.0005527798730392832
feature_35,0.0005496379087485585
feature_85,0.0005283229475467479
feature_39,0.0004900470905489329
feature_48,0.000475571473588653
feature_3,0.00045567582822161353
feature_99,0.00044909193672668617
feature_52,0.00043740687537489393
feature_78,0.000431255919231143
feature_19,0.00038846193807506255
feature_7,0.00033456227815024296
feature_40,0.00031400376080452407
feature_41,0.0003097976346855875
feature_112,0.0003067244522680844
feature_50,0.0002913633352587419
feature_77,0.00025993067146272853
feature_34,0.00024761721291815847
feature_111,0.00022413519946998993
feature_105,0.0002004405179784561
feature_104,0.0001790440022263072
feature_98,0.00017626661699465769
feature_43,0.00016642343674083958
feature_58,0.0001657210336996704
feature_33,0.00016375187285659715
feature_36,0.00016102909552233435
feature_107,0.00014923547871630613
feature_91,0.00011599353654376971
feature_84,0.00011294947064451863
feature_51,0.0001115444507064011
feature_74,9.587085068426103e-05
feature_97,8.022609884369866e-05
feature_45,7.539392883571841e-05
feature_100,6.897022359432303e-05
feature_38,6.586330443516583e-05
feature_90,6.230512562417523e-05
feature_37,5.619058491807142e-05
feature_114,5.350429362040834e-05
feature_109,4.960573719863299e-05
feature_44,4.4227320065259935e-05
feature_102,4.179757618613982e-05
feature_86,3.941956595694091e-05
feature_68,3.872811723288597e-05
feature_71,3.8462048133029875e-05
feature_101,3.709280470453562e-05
feature_93,3.505829888610757e-05
feature_116,3.4703261985193986e-05
feature_94,3.1481185421699654e-05
feature_69,2.90323633132291e-05
feature_95,1.857496387488316e-05
feature_115,1.5673258662481713e-05
feature_88,1.3206689001777509e-05
feature_87,1.211034087206139e-05
feature_108,8.293558440086198e-06
feature_75,7.481751300897153e-06
feature_72,5.590514466606068e-06
