Feature,Importance
feature_109,0.16845560140340435
feature_28,0.11589164479449049
feature_78,0.11131524763292054
feature_59,0.08635264455655743
feature_13,0.07315695319318588
feature_64,0.06473872165091732
feature_80,0.05627132805246271
feature_65,0.04497745925370737
feature_79,0.04345465393865445
feature_15,0.021886498499478737
feature_60,0.01700563292263716
feature_29,0.014950039144333814
feature_63,0.013690879099652595
feature_62,0.011856995377815028
feature_14,0.011523398090647516
feature_110,0.010027438968615939
feature_57,0.008955636793278189
feature_61,0.008052499049550979
feature_11,0.00758313885699353
feature_55,0.007048345488826991
feature_58,0.0070418972350466515
feature_53,0.007037476027275702
feature_56,0.00642968247831961
feature_112,0.006377720830332064
feature_30,0.006162736525060572
feature_102,0.004710223133065684
feature_77,0.003863704845831239
feature_25,0.0038407191178100584
feature_72,0.003779771908659122
feature_113,0.0037750392765151498
feature_54,0.0037168688142428592
feature_52,0.0035127465820950026
feature_111,0.0030837407371585982
feature_4,0.0030001649709684606
feature_8,0.0027726178826668595
feature_12,0.0026479743512422944
feature_49,0.002367747745646692
feature_26,0.002296702936269207
feature_76,0.00229251093569171
feature_75,0.0021191661715445394
feature_31,0.0019003259528225602
feature_19,0.0016799379324755677
feature_16,0.001345730828581201
feature_47,0.0012749467060446094
feature_23,0.0012385604566275486
feature_106,0.0011898289201648883
feature_24,0.0011437593379041609
feature_10,0.001026871218208689
feature_27,0.0009600334052673053
feature_39,0.0008060940562047702
feature_104,0.0007211552118665667
feature_96,0.000649674735038868
feature_38,0.0006212226404559796
feature_48,0.0005406796834798064
feature_22,0.0004768184481715839
feature_20,0.00045673336294246587
feature_33,0.0004174384502948164
feature_91,0.00041156117581411225
feature_17,0.0003779120431201342
feature_115,0.0003535887172023416
feature_45,0.0003526689008531688
feature_105,0.00034597641817544854
feature_103,0.000332204625023179
feature_90,0.00030323042252934537
feature_50,0.0002918044586061415
feature_98,0.000288934971692114
feature_99,0.0002875260539106387
feature_97,0.00026529991251920124
feature_7,0.0002623999072231348
feature_82,0.00019486935343517226
feature_41,0.0001617413742564823
feature_95,0.00013063511352755182
feature_74,0.00012033779683350072
feature_40,0.00010620640504866477
feature_32,0.00010410116814034865
feature_71,9.009530584337898e-05
feature_18,8.478360897527543e-05
feature_51,7.236557277095019e-05
feature_9,6.772369537575902e-05
feature_46,4.966742341783585e-05
feature_34,4.4180913278651307e-05
feature_44,3.6862721506140905e-05
feature_43,3.543010901427811e-05
feature_108,3.0125825857894448e-05
feature_1,2.549582761604911e-05
feature_2,2.4340020782424153e-05
feature_42,2.3127524605961554e-05
feature_81,2.247082243290246e-05
feature_36,2.1535730253316973e-05
feature_37,2.1522774293345096e-05
feature_5,2.0931869446069624e-05
feature_21,2.021411926818946e-05
feature_88,1.9468517660007078e-05
feature_84,1.845617852836918e-05
feature_89,1.830594515933754e-05
feature_66,1.5879191237657503e-05
feature_3,1.5106350717919888e-05
feature_6,1.401584823674978e-05
feature_35,1.0675695544018825e-05
feature_92,6.640915552368805e-06
feature_85,6.4861167065308015e-06
feature_69,5.625819003213999e-06
feature_101,5.566563841936159e-06
feature_83,2.932293251400253e-06
feature_73,1.4870110068433196e-06
feature_70,1.1217106676005631e-06
feature_68,8.518558979389817e-07
feature_67,8.500972313479733e-07
feature_94,8.309440166202205e-07
feature_107,2.294117037031844e-08
feature_87,2.2701796181962594e-08
feature_100,0.0
feature_93,0.0
feature_86,0.0
feature_114,0.0
