Feature,Importance
feature_59,0.116664382756434
feature_28,0.1083252891828038
feature_13,0.08950730060382435
feature_109,0.06353881497983456
feature_80,0.06248456115733029
feature_15,0.061149705424796516
feature_79,0.05152706572672901
feature_63,0.045834888049834835
feature_78,0.044355828980109514
feature_61,0.021232775570540346
feature_27,0.020767723441231067
feature_12,0.020432912058504633
feature_54,0.019519632655526094
feature_29,0.01945967471855431
feature_60,0.019187934421116246
feature_30,0.018398216153986863
feature_14,0.018304563304189697
feature_47,0.01719359036398651
feature_56,0.01621715123204131
feature_62,0.013025492504180749
feature_49,0.011377765234321694
feature_112,0.010354667366979573
feature_64,0.009683353267131526
feature_110,0.008411726333987178
feature_6,0.008201912077331622
feature_40,0.008192940518772611
feature_42,0.008167945616668778
feature_53,0.007614717476132487
feature_55,0.006713242564080531
feature_8,0.006640876475422296
feature_65,0.00631393622119485
feature_113,0.005542676478745441
feature_26,0.00460656646734242
feature_111,0.004441170162871373
feature_9,0.004283244982652418
feature_11,0.003497622734009747
feature_24,0.0034114611850145356
feature_21,0.0031537120041833754
feature_41,0.00271143016613151
feature_77,0.0025081087361152857
feature_3,0.0023975310643073195
feature_57,0.0014751720508765559
feature_10,0.0014286624491487967
feature_5,0.0014232190072815923
feature_102,0.0013083501236530154
feature_52,0.0012060374757484479
feature_48,0.0010572390786957018
feature_76,0.0010406370929843018
feature_23,0.0009424125685311744
feature_106,0.000865401700536256
feature_58,0.0008634334298537353
feature_19,0.0008160325080839414
feature_20,0.0008150276217374314
feature_46,0.0007827250968187502
feature_4,0.0007807834777577158
feature_32,0.0007615291529817346
feature_17,0.0007052718051447333
feature_34,0.0006965343835680356
feature_104,0.0006322491939346782
feature_103,0.0005421904433006937
feature_7,0.0005218163055135419
feature_105,0.0005170868499894496
feature_25,0.0004571168210298406
feature_39,0.0004504942661645793
feature_33,0.0004170473564739325
feature_69,0.00029193972419911974
feature_98,0.0002896510684524456
feature_75,0.00026948228634564265
feature_82,0.00025663455099526043
feature_22,0.00025475572271971763
feature_66,0.00025332492530866273
feature_16,0.0002476404004033318
feature_45,0.00023985270053023542
feature_84,0.00023589312794912621
feature_35,0.00022137890079317228
feature_31,0.0001763315209878606
feature_74,0.00014597559937451151
feature_72,0.00014228486830002106
feature_81,0.00014136389003117784
feature_1,0.00010199943647342326
feature_51,8.280486670212323e-05
feature_2,8.14532844563082e-05
feature_96,7.994178499814626e-05
feature_95,7.363804862727204e-05
feature_73,7.358192865961049e-05
feature_38,6.374954742024291e-05
feature_67,5.4680086857590156e-05
feature_88,4.7732105432521196e-05
feature_50,4.270081572309827e-05
feature_71,3.800302929335919e-05
feature_91,3.324118967505919e-05
feature_97,2.284573413863993e-05
feature_85,2.2383981423316146e-05
feature_99,2.0481046397434386e-05
feature_44,1.7371212079609117e-05
feature_36,1.68771166972101e-05
feature_43,1.565478251152322e-05
feature_89,1.5251286268870034e-05
feature_18,1.5017285360883192e-05
feature_92,1.3017667879417743e-05
feature_90,1.2602687863705064e-05
feature_37,1.259513885620983e-05
feature_83,1.2365369192363587e-05
feature_70,2.3024967352215543e-06
feature_93,3.9814465778480334e-07
feature_68,2.1996046906007015e-07
feature_87,0.0
feature_94,0.0
feature_86,0.0
feature_100,0.0
feature_101,0.0
feature_107,0.0
feature_108,0.0
feature_114,0.0
feature_115,0.0
