Feature,Importance
feature_28,0.11581276492769502
feature_80,0.1026434528815045
feature_109,0.08493095102580897
feature_79,0.07945703768429607
feature_59,0.06660240542172101
feature_13,0.06371026776286844
feature_15,0.06304948395652565
feature_49,0.0377057159565672
feature_61,0.026936701348883773
feature_78,0.024311317620317626
feature_30,0.021873371934742526
feature_27,0.021584217789747177
feature_8,0.019640670399465234
feature_62,0.017315434786540712
feature_63,0.01621330518500277
feature_60,0.016155308187678127
feature_112,0.01536496875136153
feature_29,0.014997161244756594
feature_54,0.014078382913986241
feature_56,0.012783713534066163
feature_12,0.012768352289622292
feature_53,0.01181507645095076
feature_14,0.01171682501252974
feature_24,0.01060656815758276
feature_11,0.010202931718281067
feature_9,0.0101434666873038
feature_55,0.009671610971086427
feature_47,0.009489015847241253
feature_6,0.009103540990950204
feature_42,0.00909957035771847
feature_110,0.007519050694559548
feature_111,0.0072451719023298115
feature_64,0.006357412262425431
feature_65,0.006230681464152725
feature_113,0.004222738588800075
feature_76,0.003258080346497232
feature_20,0.002250162054806766
feature_41,0.0020341319426607604
feature_26,0.0019439344903733698
feature_5,0.0019408281564496687
feature_77,0.0016589989377998634
feature_25,0.00157422047420578
feature_58,0.0014924042453410059
feature_75,0.0010691898631645586
feature_103,0.0009624722880064709
feature_23,0.0009431728088054607
feature_37,0.0009261886363567931
feature_19,0.0007982119063369086
feature_104,0.0007052298696325261
feature_33,0.0006729367859546727
feature_52,0.00066721323598771
feature_10,0.0006117301351109319
feature_105,0.0005507042353335133
feature_2,0.0005475471314545317
feature_57,0.00039513278391034785
feature_1,0.0003193708182942041
feature_102,0.00027294990200325955
feature_106,0.0002678885353122675
feature_72,0.00023588816367926845
feature_46,0.00023558815600218205
feature_7,0.00022644134756055355
feature_22,0.00019382208399836847
feature_88,0.0001798511652584107
feature_95,0.0001683479503602554
feature_38,0.00015629186883187618
feature_48,0.0001527097913746523
feature_82,0.00012254532494958078
feature_96,0.0001104959403571822
feature_4,9.295696811011403e-05
feature_91,9.167923103369231e-05
feature_21,7.901553814061692e-05
feature_71,7.365022832965893e-05
feature_31,6.673641596139266e-05
feature_98,5.820745296951824e-05
feature_50,5.255790170840149e-05
feature_81,4.44912629778666e-05
feature_92,4.279459626568476e-05
feature_45,3.8271717187104e-05
feature_69,3.50750893182662e-05
feature_97,3.505472070958093e-05
feature_43,3.030224760192264e-05
feature_83,2.5382085571181006e-05
feature_44,2.535131295693926e-05
feature_17,2.026520128805178e-05
feature_39,1.9564242887924797e-05
feature_51,1.8718749704240633e-05
feature_35,1.768639180399439e-05
feature_18,1.7218778854653992e-05
feature_32,1.5193857539070923e-05
feature_3,1.3211231718403277e-05
feature_66,1.2255784172591039e-05
feature_16,1.128989287283119e-05
feature_40,1.1164241185733798e-05
feature_89,1.0416094116770185e-05
feature_67,7.55346259715111e-06
feature_34,6.215911290851622e-06
feature_99,6.126638060202411e-06
feature_84,5.857542468495779e-06
feature_90,3.469643753088521e-06
feature_36,3.335189202193037e-06
feature_85,2.8326559711162697e-06
feature_73,1.460999381800168e-06
feature_70,1.3086370483579627e-06
feature_94,0.0
feature_93,0.0
feature_87,0.0
feature_86,0.0
feature_100,0.0
feature_101,0.0
feature_114,0.0
feature_74,0.0
feature_107,0.0
feature_68,0.0
feature_108,0.0
feature_115,0.0
