Feature,Importance
feature_1,0.32829270715355585
feature_14,0.08634309954796149
feature_12,0.06050208218168518
feature_26,0.059029364275618786
feature_29,0.05707979610194218
feature_11,0.03628518798553369
feature_2,0.03468404526321469
feature_27,0.029728033576121676
feature_15,0.02955426966626785
feature_81,0.023279795602548527
feature_18,0.022088605486448226
feature_30,0.020095282965130582
feature_9,0.014299027066619742
feature_5,0.013248215173912184
feature_61,0.012575908233873641
feature_23,0.01238580323774983
feature_31,0.012131487706066712
feature_80,0.012126315349900333
feature_20,0.012004168105810516
feature_82,0.011322310101382611
feature_54,0.010580819656269756
feature_47,0.01009998814036964
feature_83,0.00939472029461067
feature_16,0.007806695730748297
feature_79,0.005058653882692672
feature_13,0.00360939593437662
feature_63,0.0032204729751357237
feature_103,0.002781520852369705
feature_60,0.0027443874268702484
feature_110,0.002564500276338599
feature_49,0.002194252001865275
feature_28,0.002154861537973068
feature_62,0.0021160894293179764
feature_17,0.0021045385274772632
feature_24,0.0020970810221434505
feature_8,0.0020032011411071434
feature_76,0.0018772066867980258
feature_53,0.0018547944964717048
feature_65,0.0016435696098341596
feature_25,0.001510181892866621
feature_64,0.0014766086057446668
feature_10,0.0014072833903978974
feature_66,0.001403383556889584
feature_6,0.0013143756694765543
feature_21,0.0012543881684281774
feature_59,0.001235751526434707
feature_56,0.0012169707666610868
feature_57,0.0011761582955735553
feature_85,0.0011544066051454782
feature_73,0.0011430098212449706
feature_89,0.0010327276133563596
feature_55,0.0010092743861496044
feature_3,0.0009731549484347444
feature_70,0.0009663948199833382
feature_67,0.0009256938418920064
feature_39,0.0008929161922066536
feature_48,0.0008720128344954653
feature_32,0.0008638606019156332
feature_46,0.0008580557996310473
feature_96,0.0008170352003665616
feature_42,0.0007853584692568597
feature_7,0.0007756662634284748
feature_22,0.0006612677016650793
feature_19,0.0006308249435224729
feature_4,0.0006222271207239061
feature_90,0.0006196877489647456
feature_105,0.000542600878285594
feature_40,0.0005405768313945806
feature_41,0.0005051077765963219
feature_106,0.0004643883537436096
feature_112,0.00043505900147574705
feature_50,0.0004108862682988863
feature_92,0.0004097982354294835
feature_58,0.0004019369468806658
feature_35,0.0003890975062455122
feature_52,0.0003844506404282297
feature_34,0.0003240203609098709
feature_113,0.0003224322482362284
feature_99,0.0003001257844884484
feature_93,0.0002955774792731948
feature_84,0.0002885879491038061
feature_98,0.0002787439114678483
feature_36,0.00022731484549591173
feature_43,0.00022283315921967211
feature_91,0.00021440336675141605
feature_107,0.00021372604615316757
feature_33,0.00016766606320665865
feature_111,0.00016380244449091256
feature_45,0.00015939471248168556
feature_78,0.00013224676211968724
feature_37,0.00013001169834190018
feature_77,0.0001295580177058915
feature_114,0.0001275478732614976
feature_51,0.00012351623586989732
feature_38,0.00012273518893300833
feature_44,0.00011858887143492048
feature_104,0.00011584566476963075
feature_109,0.00011007851227305777
feature_97,9.600983354597405e-05
feature_86,8.935610983714818e-05
feature_74,8.039078286374869e-05
feature_115,5.7292190961355594e-05
feature_108,5.278509490694443e-05
feature_71,4.48402536306015e-05
feature_88,4.3808414582223706e-05
feature_68,4.057724018393143e-05
feature_100,3.072194240564433e-05
feature_94,3.038216798792059e-05
feature_116,2.8516985472107315e-05
feature_95,1.891269521219102e-05
feature_87,1.6362307778784087e-05
feature_101,1.3878411352712438e-05
feature_102,1.2016904392652957e-05
feature_72,8.202292288862325e-06
feature_75,2.355548859519823e-06
feature_69,0.0
