Feature,Importance
feature_1,0.30761559458978077
feature_14,0.14353184819273038
feature_26,0.07426185981938278
feature_12,0.0613190185412637
feature_11,0.039754828413128857
feature_27,0.033471691561307686
feature_29,0.031158824297446215
feature_30,0.027470589019280008
feature_5,0.02010928337724817
feature_9,0.0198415468708524
feature_23,0.01908518735315601
feature_2,0.018723160675768437
feature_18,0.018642877660961583
feature_54,0.017172139765329858
feature_82,0.01688187387111408
feature_81,0.0166584773213495
feature_47,0.015879962197683124
feature_80,0.014824397537205554
feature_16,0.009698885721259128
feature_15,0.007195661113436217
feature_31,0.006903968084090371
feature_60,0.004759956397352966
feature_79,0.004384943300192191
feature_63,0.0035768164922103077
feature_13,0.003332389359044104
feature_17,0.003186558867677438
feature_8,0.0029482289695915397
feature_61,0.002687300903142538
feature_25,0.002632066251475191
feature_35,0.0022607303297722337
feature_62,0.00216834361306476
feature_64,0.0021519684686272284
feature_53,0.0020313652093248598
feature_66,0.0018449725523886022
feature_76,0.0018240459879245708
feature_110,0.0018012410037697077
feature_50,0.0017678874758745768
feature_65,0.0017225651111843945
feature_106,0.001599364528173671
feature_28,0.0015848142322504577
feature_21,0.0015747263253473713
feature_6,0.0013316049987840612
feature_103,0.0012329839437189582
feature_56,0.001220690269689394
feature_73,0.001140133390737774
feature_46,0.0011275035031967453
feature_89,0.00103184807826158
feature_10,0.000978322691234168
feature_55,0.0009662434136188206
feature_3,0.0009306963404755119
feature_49,0.000928743810271378
feature_42,0.0009188219952511025
feature_92,0.0009042158892156291
feature_20,0.0008806728965395622
feature_39,0.0008554262433131573
feature_32,0.0008411522615676811
feature_22,0.000832287545988253
feature_48,0.000778393776981581
feature_24,0.0007360774973965416
feature_99,0.0007160452958390553
feature_70,0.0006966568546536464
feature_96,0.0006952813881536314
feature_67,0.0006114457029505511
feature_57,0.000605490909100942
feature_7,0.0006011276500543196
feature_78,0.000537018048352208
feature_4,0.00043918694519270144
feature_19,0.0004024863892412056
feature_58,0.00040177816357681625
feature_33,0.00036238163593321836
feature_40,0.0003610598872954204
feature_112,0.00034957049879428404
feature_41,0.00033274739969949945
feature_34,0.0003258692337017966
feature_59,0.0003173255149092885
feature_104,0.0003042638095028387
feature_51,0.0002905138658097997
feature_77,0.0002866397330919874
feature_52,0.0002835695062202585
feature_113,0.00026798460449103565
feature_105,0.0002530123200060122
feature_98,0.0002072044557556589
feature_36,0.00020497875472164583
feature_85,0.00020380318637848053
feature_97,0.00018940354914853146
feature_84,0.00017883742062092312
feature_91,0.0001689979074681187
feature_43,0.00015479155915843496
feature_111,0.0001477890827094518
feature_107,0.00014371710705145854
feature_45,0.0001212271812771134
feature_38,0.00011143874202903658
feature_114,0.00010140744053802617
feature_90,9.13236574465461e-05
feature_101,7.787311114713744e-05
feature_74,7.307812258034569e-05
feature_44,7.216371391149968e-05
feature_68,6.978082681423334e-05
feature_37,6.734684989056846e-05
feature_86,6.1034608540666845e-05
feature_93,5.917115966859055e-05
feature_100,5.7722130845797095e-05
feature_94,5.3953413442058506e-05
feature_95,5.199075907768788e-05
feature_71,3.859611622699745e-05
feature_83,3.830907823641332e-05
feature_109,3.629692358087474e-05
feature_116,2.616685937202204e-05
feature_115,2.615471653522766e-05
feature_88,2.050407728392394e-05
feature_75,9.442865253016073e-06
feature_108,6.84973555623602e-06
feature_87,3.7288747958427683e-06
feature_102,3.7179408111528652e-06
feature_72,1.9628071502516636e-06
feature_69,0.0
