Feature,Importance
feature_109,0.14536955075723237
feature_78,0.12359492905260444
feature_59,0.12292129660294718
feature_28,0.11327811338250635
feature_13,0.07678971045536544
feature_65,0.05844646150246338
feature_79,0.0531240608391441
feature_64,0.04521657693654754
feature_80,0.03768448691940381
feature_63,0.018960396053898283
feature_14,0.015829741949064956
feature_60,0.01206522881628598
feature_15,0.011726268936475558
feature_110,0.011602901308781968
feature_55,0.011012011099727197
feature_61,0.010637022426993036
feature_112,0.009953469867657938
feature_62,0.009263238479979865
feature_113,0.008056322027623268
feature_53,0.007259134277182078
feature_23,0.007178124375340323
feature_54,0.007074277873495826
feature_29,0.0065183256344765895
feature_58,0.006229522878073563
feature_102,0.005762193651912863
feature_77,0.005723759593212434
feature_11,0.004604562815159676
feature_26,0.004542132021108774
feature_52,0.004397309170969805
feature_75,0.004239867260147163
feature_56,0.004188091581861476
feature_57,0.003877519634350858
feature_25,0.003308102127750285
feature_8,0.003051422547814834
feature_49,0.0027949311391937005
feature_30,0.0021626654922624455
feature_12,0.0020266483646846196
feature_10,0.0017762743289088685
feature_111,0.001710658551349702
feature_24,0.0014510255806101783
feature_69,0.0012784771037622296
feature_27,0.0010136638575847956
feature_106,0.0009308278180332471
feature_72,0.0009210333011750614
feature_104,0.0009139494298777116
feature_20,0.000898994491089252
feature_19,0.0008797797748966023
feature_16,0.0008700418816599507
feature_115,0.0008376367172085866
feature_95,0.0008166313559145167
feature_4,0.0007805120832072629
feature_17,0.0007328150673656753
feature_89,0.0005564002472831804
feature_50,0.00041455305540328034
feature_99,0.0003808635541017615
feature_48,0.00022849230647658354
feature_22,0.00018515703842554828
feature_18,0.00018449227005965055
feature_98,0.00013683833545473332
feature_39,0.00011246487976407358
feature_41,0.00010132463155194817
feature_103,0.00010015229261805159
feature_76,9.862758168877289e-05
feature_85,9.292756832637022e-05
feature_47,8.659951460918104e-05
feature_105,8.45322723720829e-05
feature_44,7.071806549897756e-05
feature_36,6.944684848204786e-05
feature_7,6.827011400471568e-05
feature_51,6.349279909152252e-05
feature_45,5.321497745555634e-05
feature_73,4.981390439701036e-05
feature_96,4.39685587459439e-05
feature_34,4.342803525041547e-05
feature_43,3.626023357032282e-05
feature_92,3.361458049728509e-05
feature_3,3.2743610421746144e-05
feature_9,3.1291340075511e-05
feature_46,2.7492520538925468e-05
feature_108,2.6577362447791415e-05
feature_33,2.3143468380318026e-05
feature_2,2.312001787645124e-05
feature_5,2.2244795595943807e-05
feature_66,2.0153217185781476e-05
feature_42,1.7639989354915106e-05
feature_6,1.7509936789076847e-05
feature_32,1.7482712701866446e-05
feature_84,1.672684839623179e-05
feature_37,1.6023274377165257e-05
feature_70,1.5378650391029625e-05
feature_38,1.4227127730205913e-05
feature_40,1.3926680770976861e-05
feature_21,1.1874054204162106e-05
feature_82,1.1766340883502456e-05
feature_88,8.566829744487773e-06
feature_81,7.791869787352252e-06
feature_1,7.717805551178065e-06
feature_35,7.680663882913229e-06
feature_90,6.371811415243304e-06
feature_97,4.758158661714601e-06
feature_91,3.760210354285723e-06
feature_101,3.69175850896509e-06
feature_71,3.671977038473069e-06
feature_83,2.3896598492927406e-06
feature_31,2.3185194087387673e-06
feature_67,1.306639346985362e-06
feature_68,1.060314329654831e-06
feature_94,5.816927063023157e-07
feature_74,2.6577490356693665e-07
feature_107,2.45128611318595e-07
feature_87,1.463763051064895e-07
feature_100,0.0
feature_86,0.0
feature_114,0.0
feature_93,0.0
